Province/State,Country/Region,Lat,Long,Confirmed,Date
,Somalia,5.152149,46.199616,2924,2020-07-01
,South Africa,-30.5595,22.9375,159333,2020-07-01
,South Sudan,6.8770000000000024,31.307,2021,2020-07-01
,Spain,40.463667,-3.7492199999999998,249659,2020-07-01
,Sri Lanka,7.873054,80.77179699999998,2054,2020-07-01
,Sudan,12.8628,30.2176,9573,2020-07-01
,Suriname,3.9193,-56.0278,535,2020-07-01
,Sweden,60.128161,18.643501,68608,2020-07-01
,Switzerland,46.8182,8.2275,31851,2020-07-01
,Syria,34.802075,38.99681500000001,293,2020-07-01
,Taiwan*,23.7,121.0,447,2020-07-01
,Tajikistan,38.861,71.2761,6005,2020-07-01
,Tanzania,-6.369028,34.888822,509,2020-07-01
,Thailand,15.870032,100.992541,3173,2020-07-01
,Timor-Leste,-8.874217,125.727539,24,2020-07-01
,Togo,8.6195,0.8248,661,2020-07-01
,Trinidad and Tobago,10.6918,-61.2225,130,2020-07-01
,Tunisia,33.886917,9.537499,1175,2020-07-01
,Turkey,38.9637,35.2433,201098,2020-07-01
,US,40.0,-100.0,2685191,2020-07-01
,Uganda,1.373333,32.290275,893,2020-07-01
,Ukraine,48.3794,31.1656,45924,2020-07-01
,United Arab Emirates,23.424076,53.847818000000004,49069,2020-07-01
Anguilla,United Kingdom,18.2206,-63.0686,3,2020-07-01
Bermuda,United Kingdom,32.3078,-64.7505,146,2020-07-01
British Virgin Islands,United Kingdom,18.4207,-64.64,8,2020-07-01
Cayman Islands,United Kingdom,19.3133,-81.2546,201,2020-07-01
Channel Islands,United Kingdom,49.3723,-2.3644,571,2020-07-01
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,13,2020-07-01
Gibraltar,United Kingdom,36.1408,-5.3536,178,2020-07-01
Isle of Man,United Kingdom,54.2361,-4.5481,336,2020-07-01
Montserrat,United Kingdom,16.742498,-62.187366000000004,11,2020-07-01
Turks and Caicos Islands,United Kingdom,21.69400000000001,-71.7979,42,2020-07-01
,United Kingdom,55.3781,-3.4360000000000004,283770,2020-07-01
,Uruguay,-32.5228,-55.7658,943,2020-07-01
,Uzbekistan,41.377491,64.585262,8781,2020-07-01
,Venezuela,6.4238,-66.5897,6062,2020-07-01
,Vietnam,14.058323999999999,108.277199,355,2020-07-01
,West Bank and Gaza,31.9522,35.2332,2758,2020-07-01
,Western Sahara,24.2155,-12.8858,10,2020-07-01
,Yemen,15.552726999999999,48.516388,1190,2020-07-01
,Zambia,-13.133897,27.849332,1632,2020-07-01
,Zimbabwe,-19.015438,29.154857,605,2020-07-01
,Afghanistan,33.93911,67.709953,32022,2020-07-02
,Albania,41.1533,20.1683,2662,2020-07-02
,Algeria,28.0339,1.6596,14657,2020-07-02
,Andorra,42.5063,1.5218,855,2020-07-02
,Angola,-11.2027,17.8739,315,2020-07-02
,Antigua and Barbuda,17.0608,-61.7964,69,2020-07-02
,Argentina,-38.4161,-63.6167,69941,2020-07-02
,Armenia,40.0691,45.0382,26658,2020-07-02
Australian Capital Territory,Australia,-35.4735,149.0124,108,2020-07-02
New South Wales,Australia,-33.8688,151.2093,3211,2020-07-02
Northern Territory,Australia,-12.4634,130.8456,30,2020-07-02
Queensland,Australia,-27.4698,153.0251,1067,2020-07-02
South Australia,Australia,-34.9285,138.6007,443,2020-07-02
Tasmania,Australia,-42.8821,147.3272,228,2020-07-02
Victoria,Australia,-37.8136,144.9631,2368,2020-07-02
Western Australia,Australia,-31.9505,115.8605,611,2020-07-02
,Austria,47.5162,14.5501,17941,2020-07-02
,Azerbaijan,40.1431,47.5769,18684,2020-07-02
,Bahamas,25.025885,-78.035889,104,2020-07-02
,Bahrain,26.0275,50.55,27837,2020-07-02
,Bangladesh,23.685,90.3563,153277,2020-07-02
,Barbados,13.1939,-59.5432,97,2020-07-02
,Belarus,53.7098,27.9534,62698,2020-07-02
,Belgium,50.8333,4.469936,61598,2020-07-02
,Belize,17.1899,-88.4976,28,2020-07-02
,Benin,9.3077,2.3158,1199,2020-07-02
,Bhutan,27.5142,90.4336,77,2020-07-02
,Bolivia,-16.2902,-63.5887,35528,2020-07-02
,Bosnia and Herzegovina,43.9159,17.6791,4788,2020-07-02
,Botswana,-22.3285,24.6849,227,2020-07-02
,Brazil,-14.235,-51.9253,1496858,2020-07-02
,Brunei,4.5353,114.7277,141,2020-07-02
,Bulgaria,42.7339,25.4858,5315,2020-07-02
,Burkina Faso,12.2383,-1.5616,967,2020-07-02
,Burma,21.9162,95.956,304,2020-07-02
,Burundi,-3.3731,29.9189,170,2020-07-02
,Cabo Verde,16.5388,-23.0418,1301,2020-07-02
,Cambodia,11.55,104.9167,141,2020-07-02
,Cameroon,3.8480000000000003,11.5021,12592,2020-07-02
Alberta,Canada,53.9333,-116.5765,8202,2020-07-02
British Columbia,Canada,53.7267,-127.6476,2940,2020-07-02
Diamond Princess,Canada,0.0,0.0,0,2020-07-02
Grand Princess,Canada,0.0,0.0,13,2020-07-02
Manitoba,Canada,53.7609,-98.8139,325,2020-07-02
New Brunswick,Canada,46.5653,-66.4619,165,2020-07-02
Newfoundland and Labrador,Canada,53.1355,-57.6604,261,2020-07-02
Northwest Territories,Canada,64.8255,-124.8457,5,2020-07-02
Nova Scotia,Canada,44.681999999999995,-63.7443,1064,2020-07-02
Ontario,Canada,51.2538,-85.3232,37242,2020-07-02
Prince Edward Island,Canada,46.5107,-63.4168,27,2020-07-02
Quebec,Canada,52.9399,-73.5491,55593,2020-07-02
Saskatchewan,Canada,52.9399,-106.4509,795,2020-07-02
Yukon,Canada,64.2823,-135.0,11,2020-07-02
,Central African Republic,6.6111,20.9394,3788,2020-07-02
,Chad,15.4542,18.7322,868,2020-07-02
,Chile,-35.6751,-71.543,284541,2020-07-02
Anhui,China,31.8257,117.2264,991,2020-07-02
Beijing,China,40.1824,116.4142,925,2020-07-02
Chongqing,China,30.0572,107.874,582,2020-07-02
Fujian,China,26.0789,117.9874,363,2020-07-02
Gansu,China,35.7518,104.2861,164,2020-07-02
Guangdong,China,23.3417,113.4244,1642,2020-07-02
Guangxi,China,23.8298,108.7881,254,2020-07-02
Guizhou,China,26.8154,106.8748,147,2020-07-02
Hainan,China,19.1959,109.7453,171,2020-07-02
Hebei,China,39.549,116.1306,349,2020-07-02
Heilongjiang,China,47.861999999999995,127.7615,947,2020-07-02
Henan,China,37.8957,114.9042,1276,2020-07-02
Hong Kong,China,22.3,114.2,1242,2020-07-02
Hubei,China,30.9756,112.2707,68135,2020-07-02
Hunan,China,27.6104,111.7088,1019,2020-07-02
Inner Mongolia,China,44.0935,113.9448,238,2020-07-02
Jiangsu,China,32.9711,119.455,654,2020-07-02
Jiangxi,China,27.614,115.7221,932,2020-07-02
Jilin,China,43.6661,126.1923,155,2020-07-02
Liaoning,China,41.2956,122.6085,156,2020-07-02
Macau,China,22.1667,113.55,46,2020-07-02
Ningxia,China,37.2692,106.1655,75,2020-07-02
Qinghai,China,35.7452,95.9956,18,2020-07-02
Shaanxi,China,35.1917,108.8701,320,2020-07-02
Shandong,China,36.3427,118.1498,792,2020-07-02
Shanghai,China,31.201999999999998,121.4491,714,2020-07-02
Shanxi,China,37.5777,112.2922,198,2020-07-02
Sichuan,China,30.6171,102.7103,595,2020-07-02
Tianjin,China,39.3054,117.323,198,2020-07-02
Tibet,China,31.6927,88.0924,1,2020-07-02
Xinjiang,China,41.1129,85.2401,76,2020-07-02
Yunnan,China,24.974,101.48700000000001,186,2020-07-02
Zhejiang,China,29.1832,120.0934,1269,2020-07-02
,Colombia,4.5709,-74.2973,106110,2020-07-02
,Comoros,-11.6455,43.3333,303,2020-07-02
,Congo (Brazzaville),-0.228,15.8277,1382,2020-07-02
,Congo (Kinshasa),-4.0383,21.7587,7189,2020-07-02
,Costa Rica,9.7489,-83.7534,4023,2020-07-02
,Cote d'Ivoire,7.54,-5.5471,9992,2020-07-02
,Croatia,45.1,15.2,2912,2020-07-02
,Cuba,21.521757,-77.78116700000002,2353,2020-07-02
,Cyprus,35.1264,33.4299,999,2020-07-02
,Czechia,49.8175,15.472999999999999,12178,2020-07-02
Faroe Islands,Denmark,61.8926,-6.9118,187,2020-07-02
Greenland,Denmark,71.7069,-42.6043,13,2020-07-02
,Denmark,56.2639,9.5018,12815,2020-07-02
,Diamond Princess,0.0,0.0,712,2020-07-02
,Djibouti,11.8251,42.5903,4715,2020-07-02
,Dominica,15.415,-61.371,18,2020-07-02
,Dominican Republic,18.7357,-70.1627,34197,2020-07-02
,Ecuador,-1.8312,-78.1834,59468,2020-07-02
,Egypt,26.820553000000004,30.802497999999996,71299,2020-07-02
,El Salvador,13.7942,-88.8965,7000,2020-07-02
,Equatorial Guinea,1.6508,10.2679,3071,2020-07-02
,Eritrea,15.1794,39.7823,215,2020-07-02
,Estonia,58.5953,25.0136,1990,2020-07-02
,Eswatini,-26.5225,31.4659,873,2020-07-02
,Ethiopia,9.145,40.4897,5846,2020-07-02
,Fiji,-17.7134,178.065,18,2020-07-02
,Finland,61.92411,25.748151,7241,2020-07-02
French Guiana,France,3.9339,-53.1258,4444,2020-07-02
French Polynesia,France,-17.6797,149.4068,62,2020-07-02
Guadeloupe,France,16.265,-61.551,182,2020-07-02
Martinique,France,14.6415,-61.0242,242,2020-07-02
Mayotte,France,-12.8275,45.166244,2650,2020-07-02
New Caledonia,France,-20.904304999999997,165.618042,21,2020-07-02
Reunion,France,-21.1151,55.5364,531,2020-07-02
Saint Barthelemy,France,17.9,-62.8333,6,2020-07-02
Saint Pierre and Miquelon,France,46.8852,-56.3159,1,2020-07-02
St Martin,France,18.0708,-63.0501,43,2020-07-02
,France,46.2276,2.2137,195458,2020-07-02
,Gabon,-0.8037,11.6094,5513,2020-07-02
,Gambia,13.4432,-15.3101,55,2020-07-02
,Georgia,42.3154,43.3569,939,2020-07-02
,Germany,51.165690999999995,10.451526,196370,2020-07-02
,Ghana,7.9465,-1.0232,18134,2020-07-02
,Greece,39.0742,21.8243,3458,2020-07-02
,Grenada,12.1165,-61.678999999999995,23,2020-07-02
,Guatemala,15.7835,-90.2308,20072,2020-07-02
,Guinea,9.9456,-9.6966,5450,2020-07-02
,Guinea-Bissau,11.8037,-15.1804,1654,2020-07-02
,Guyana,4.860416000000002,-58.93018000000001,250,2020-07-02
,Haiti,18.9712,-72.2852,6101,2020-07-02
,Holy See,41.9029,12.4534,12,2020-07-02
,Honduras,15.2,-86.2419,21120,2020-07-02
,Hungary,47.1625,19.5033,4166,2020-07-02
,Iceland,64.9631,-19.0208,1830,2020-07-02
,India,20.593684,78.96288,625544,2020-07-02
,Indonesia,-0.7893,113.9213,59394,2020-07-02
,Iran,32.427908,53.68804599999999,232863,2020-07-02
,Iraq,33.223191,43.679291,53708,2020-07-02
,Ireland,53.1424,-7.6921,25489,2020-07-02
,Israel,31.046051000000002,34.851612,27047,2020-07-02
,Italy,41.87194,12.56738,240961,2020-07-02
,Jamaica,18.1096,-77.2975,715,2020-07-02
,Japan,36.204824,138.252924,19055,2020-07-02
,Jordan,31.24,36.51,1136,2020-07-02
,Kazakhstan,48.0196,66.9237,42574,2020-07-02
,Kenya,-0.0236,37.9062,6941,2020-07-02
,"Korea, South",35.90775700000001,127.766922,12967,2020-07-02
,Kosovo,42.602636,20.902977,2991,2020-07-02
,Kuwait,29.311659999999996,47.481766,47859,2020-07-02
,Kyrgyzstan,41.20438,74.766098,6767,2020-07-02
,Laos,19.856270000000002,102.495496,19,2020-07-02
,Latvia,56.8796,24.6032,1122,2020-07-02
,Lebanon,33.8547,35.8623,1796,2020-07-02
,Lesotho,-29.61,28.2336,35,2020-07-02
,Liberia,6.4280550000000005,-9.429499,819,2020-07-02
,Libya,26.3351,17.228331,891,2020-07-02
,Liechtenstein,47.14,9.55,83,2020-07-02
,Lithuania,55.1694,23.8813,1825,2020-07-02
,Luxembourg,49.8153,6.1296,4395,2020-07-02
,MS Zaandam,0.0,0.0,9,2020-07-02
,Madagascar,-18.766947000000002,46.869107,2403,2020-07-02
,Malawi,-13.2543,34.3015,1342,2020-07-02
,Malaysia,4.210483999999999,101.97576600000001,8643,2020-07-02
,Maldives,3.2028,73.2207,2400,2020-07-02
,Mali,17.570692,-3.996166000000001,2260,2020-07-02
,Malta,35.9375,14.3754,671,2020-07-02
,Mauritania,21.0079,-10.9408,4606,2020-07-02
,Mauritius,-20.348404000000002,57.552152,341,2020-07-02
,Mexico,23.6345,-102.5528,238511,2020-07-02
,Moldova,47.4116,28.3699,17150,2020-07-02
,Monaco,43.7333,7.4167,106,2020-07-02
,Mongolia,46.8625,103.8467,220,2020-07-02
,Montenegro,42.708678000000006,19.37439,616,2020-07-02
,Morocco,31.7917,-7.0926,12969,2020-07-02
,Mozambique,-18.665695,35.529562,918,2020-07-02
,Namibia,-22.9576,18.4904,293,2020-07-02
,Nepal,28.1667,84.25,14519,2020-07-02
Aruba,Netherlands,12.5211,-69.9683,104,2020-07-02
"Bonaire, Sint Eustatius and Saba",Netherlands,12.1784,-68.2385,7,2020-07-02
Curacao,Netherlands,12.1696,-68.99,23,2020-07-02
Sint Maarten,Netherlands,18.0425,-63.0548,77,2020-07-02
,Netherlands,52.1326,5.2913,50412,2020-07-02
,New Zealand,-40.9006,174.886,1530,2020-07-02
,Nicaragua,12.865416,-85.207229,2519,2020-07-02
,Niger,17.607789,8.081666,1081,2020-07-02
,Nigeria,9.082,8.6753,27110,2020-07-02
,North Macedonia,41.6086,21.7453,6625,2020-07-02
,Norway,60.472,8.4689,8902,2020-07-02
,Oman,21.512583,55.92325500000001,42555,2020-07-02
,Pakistan,30.3753,69.3451,221896,2020-07-02
,Panama,8.538,-80.7821,35237,2020-07-02
,Papua New Guinea,-6.314993,143.95555,11,2020-07-02
,Paraguay,-23.4425,-58.4438,2303,2020-07-02
,Peru,-9.19,-75.0152,292004,2020-07-02
,Philippines,12.879721,121.77401699999999,38805,2020-07-02
,Poland,51.9194,19.1451,35146,2020-07-02
,Portugal,39.3999,-8.2245,42782,2020-07-02
,Qatar,25.3548,51.1839,97897,2020-07-02
,Romania,45.9432,24.9668,27746,2020-07-02
,Russia,61.52401,105.31875600000001,660231,2020-07-02
,Rwanda,-1.9403,29.8739,1063,2020-07-02
,Saint Kitts and Nevis,17.357822,-62.782998,15,2020-07-02
,Saint Lucia,13.9094,-60.9789,19,2020-07-02
,Saint Vincent and the Grenadines,12.9843,-61.2872,29,2020-07-02
,San Marino,43.9424,12.4578,698,2020-07-02
,Sao Tome and Principe,0.1864,6.6131,717,2020-07-02
,Saudi Arabia,23.885942,45.079162,197608,2020-07-02
,Senegal,14.4974,-14.4524,7054,2020-07-02
,Serbia,44.0165,21.0059,15195,2020-07-02
,Seychelles,-4.6796,55.492,81,2020-07-02
,Sierra Leone,8.460555000000001,-11.779889,1518,2020-07-02
,Singapore,1.2833,103.8333,44310,2020-07-02
,Slovakia,48.669,19.699,1700,2020-07-02
,Slovenia,46.1512,14.9955,1634,2020-07-02
,Solomon Islands,-9.6457,160.1562,0,2020-07-02
,Somalia,5.152149,46.199616,2944,2020-07-02
,South Africa,-30.5595,22.9375,168061,2020-07-02
,South Sudan,6.8770000000000024,31.307,2021,2020-07-02
,Spain,40.463667,-3.7492199999999998,250103,2020-07-02
,Sri Lanka,7.873054,80.77179699999998,2066,2020-07-02
,Sudan,12.8628,30.2176,9573,2020-07-02
,Suriname,3.9193,-56.0278,547,2020-07-02
,Sweden,60.128161,18.643501,69297,2020-07-02
,Switzerland,46.8182,8.2275,31967,2020-07-02
,Syria,34.802075,38.99681500000001,312,2020-07-02
,Taiwan*,23.7,121.0,448,2020-07-02
,Tajikistan,38.861,71.2761,6058,2020-07-02
,Tanzania,-6.369028,34.888822,509,2020-07-02
,Thailand,15.870032,100.992541,3179,2020-07-02
,Timor-Leste,-8.874217,125.727539,24,2020-07-02
,Togo,8.6195,0.8248,667,2020-07-02
,Trinidad and Tobago,10.6918,-61.2225,130,2020-07-02
,Tunisia,33.886917,9.537499,1178,2020-07-02
,Turkey,38.9637,35.2433,202284,2020-07-02
,US,40.0,-100.0,2740301,2020-07-02
,Uganda,1.373333,32.290275,902,2020-07-02
,Ukraine,48.3794,31.1656,46821,2020-07-02
,United Arab Emirates,23.424076,53.847818000000004,49469,2020-07-02
Anguilla,United Kingdom,18.2206,-63.0686,3,2020-07-02
Bermuda,United Kingdom,32.3078,-64.7505,146,2020-07-02
British Virgin Islands,United Kingdom,18.4207,-64.64,8,2020-07-02
Cayman Islands,United Kingdom,19.3133,-81.2546,201,2020-07-02
Channel Islands,United Kingdom,49.3723,-2.3644,571,2020-07-02
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,13,2020-07-02
Gibraltar,United Kingdom,36.1408,-5.3536,178,2020-07-02
Isle of Man,United Kingdom,54.2361,-4.5481,336,2020-07-02
Montserrat,United Kingdom,16.742498,-62.187366000000004,11,2020-07-02
Turks and Caicos Islands,United Kingdom,21.69400000000001,-71.7979,44,2020-07-02
,United Kingdom,55.3781,-3.4360000000000004,283774,2020-07-02
,Uruguay,-32.5228,-55.7658,947,2020-07-02
,Uzbekistan,41.377491,64.585262,9078,2020-07-02
,Venezuela,6.4238,-66.5897,6273,2020-07-02
,Vietnam,14.058323999999999,108.277199,355,2020-07-02
,West Bank and Gaza,31.9522,35.2332,3080,2020-07-02
,Western Sahara,24.2155,-12.8858,10,2020-07-02
,Yemen,15.552726999999999,48.516388,1221,2020-07-02
,Zambia,-13.133897,27.849332,1632,2020-07-02
,Zimbabwe,-19.015438,29.154857,617,2020-07-02
,Afghanistan,33.93911,67.709953,32324,2020-07-03
,Albania,41.1533,20.1683,2752,2020-07-03
,Algeria,28.0339,1.6596,15070,2020-07-03
,Andorra,42.5063,1.5218,855,2020-07-03
,Angola,-11.2027,17.8739,328,2020-07-03
,Antigua and Barbuda,17.0608,-61.7964,68,2020-07-03
,Argentina,-38.4161,-63.6167,72786,2020-07-03
,Armenia,40.0691,45.0382,27320,2020-07-03
Australian Capital Territory,Australia,-35.4735,149.0124,108,2020-07-03
New South Wales,Australia,-33.8688,151.2093,3405,2020-07-03
Northern Territory,Australia,-12.4634,130.8456,30,2020-07-03
Queensland,Australia,-27.4698,153.0251,1067,2020-07-03
South Australia,Australia,-34.9285,138.6007,443,2020-07-03
Tasmania,Australia,-42.8821,147.3272,228,2020-07-03
Victoria,Australia,-37.8136,144.9631,2368,2020-07-03
Western Australia,Australia,-31.9505,115.8605,611,2020-07-03
,Austria,47.5162,14.5501,18050,2020-07-03
,Azerbaijan,40.1431,47.5769,19267,2020-07-03
,Bahamas,25.025885,-78.035889,104,2020-07-03
,Bahrain,26.0275,50.55,28410,2020-07-03
,Bangladesh,23.685,90.3563,156391,2020-07-03
,Barbados,13.1939,-59.5432,97,2020-07-03
,Belarus,53.7098,27.9534,62997,2020-07-03
,Belgium,50.8333,4.469936,61727,2020-07-03
,Belize,17.1899,-88.4976,30,2020-07-03
,Benin,9.3077,2.3158,1199,2020-07-03
,Bhutan,27.5142,90.4336,77,2020-07-03
,Bolivia,-16.2902,-63.5887,36818,2020-07-03
,Bosnia and Herzegovina,43.9159,17.6791,4962,2020-07-03
,Botswana,-22.3285,24.6849,277,2020-07-03
,Brazil,-14.235,-51.9253,1539081,2020-07-03
,Brunei,4.5353,114.7277,141,2020-07-03
,Bulgaria,42.7339,25.4858,5497,2020-07-03
,Burkina Faso,12.2383,-1.5616,980,2020-07-03
,Burma,21.9162,95.956,306,2020-07-03
,Burundi,-3.3731,29.9189,191,2020-07-03
,Cabo Verde,16.5388,-23.0418,1382,2020-07-03
,Cambodia,11.55,104.9167,141,2020-07-03
,Cameroon,3.8480000000000003,11.5021,12592,2020-07-03
Alberta,Canada,53.9333,-116.5765,8259,2020-07-03
British Columbia,Canada,53.7267,-127.6476,2947,2020-07-03
Diamond Princess,Canada,0.0,0.0,0,2020-07-03
Grand Princess,Canada,0.0,0.0,13,2020-07-03
Manitoba,Canada,53.7609,-98.8139,325,2020-07-03
New Brunswick,Canada,46.5653,-66.4619,165,2020-07-03
Newfoundland and Labrador,Canada,53.1355,-57.6604,261,2020-07-03
Northwest Territories,Canada,64.8255,-124.8457,5,2020-07-03
Nova Scotia,Canada,44.681999999999995,-63.7443,1064,2020-07-03
Ontario,Canada,51.2538,-85.3232,37407,2020-07-03
Prince Edward Island,Canada,46.5107,-63.4168,27,2020-07-03
Quebec,Canada,52.9399,-73.5491,55682,2020-07-03
Saskatchewan,Canada,52.9399,-106.4509,796,2020-07-03
Yukon,Canada,64.2823,-135.0,11,2020-07-03
,Central African Republic,6.6111,20.9394,3918,2020-07-03
,Chad,15.4542,18.7322,871,2020-07-03
,Chile,-35.6751,-71.543,288089,2020-07-03
Anhui,China,31.8257,117.2264,991,2020-07-03
Beijing,China,40.1824,116.4142,926,2020-07-03
Chongqing,China,30.0572,107.874,582,2020-07-03
Fujian,China,26.0789,117.9874,363,2020-07-03
Gansu,China,35.7518,104.2861,164,2020-07-03
Guangdong,China,23.3417,113.4244,1643,2020-07-03
Guangxi,China,23.8298,108.7881,254,2020-07-03
Guizhou,China,26.8154,106.8748,147,2020-07-03
Hainan,China,19.1959,109.7453,171,2020-07-03
Hebei,China,39.549,116.1306,349,2020-07-03
Heilongjiang,China,47.861999999999995,127.7615,947,2020-07-03
Henan,China,37.8957,114.9042,1276,2020-07-03
Hong Kong,China,22.3,114.2,1247,2020-07-03
Hubei,China,30.9756,112.2707,68135,2020-07-03
Hunan,China,27.6104,111.7088,1019,2020-07-03
Inner Mongolia,China,44.0935,113.9448,238,2020-07-03
Jiangsu,China,32.9711,119.455,654,2020-07-03
Jiangxi,China,27.614,115.7221,932,2020-07-03
Jilin,China,43.6661,126.1923,155,2020-07-03
Liaoning,China,41.2956,122.6085,156,2020-07-03
Macau,China,22.1667,113.55,46,2020-07-03
Ningxia,China,37.2692,106.1655,75,2020-07-03
Qinghai,China,35.7452,95.9956,18,2020-07-03
Shaanxi,China,35.1917,108.8701,320,2020-07-03
Shandong,China,36.3427,118.1498,792,2020-07-03
Shanghai,China,31.201999999999998,121.4491,715,2020-07-03
Shanxi,China,37.5777,112.2922,198,2020-07-03
Sichuan,China,30.6171,102.7103,595,2020-07-03
Tianjin,China,39.3054,117.323,198,2020-07-03
Tibet,China,31.6927,88.0924,1,2020-07-03
Xinjiang,China,41.1129,85.2401,76,2020-07-03
Yunnan,China,24.974,101.48700000000001,186,2020-07-03
Zhejiang,China,29.1832,120.0934,1269,2020-07-03
,Colombia,4.5709,-74.2973,109505,2020-07-03
,Comoros,-11.6455,43.3333,309,2020-07-03
,Congo (Brazzaville),-0.228,15.8277,1557,2020-07-03
,Congo (Kinshasa),-4.0383,21.7587,7311,2020-07-03
,Costa Rica,9.7489,-83.7534,4311,2020-07-03
,Cote d'Ivoire,7.54,-5.5471,10244,2020-07-03
,Croatia,45.1,15.2,3008,2020-07-03
,Cuba,21.521757,-77.78116700000002,2361,2020-07-03
,Cyprus,35.1264,33.4299,999,2020-07-03
,Czechia,49.8175,15.472999999999999,12319,2020-07-03
Faroe Islands,Denmark,61.8926,-6.9118,187,2020-07-03
Greenland,Denmark,71.7069,-42.6043,13,2020-07-03
,Denmark,56.2639,9.5018,12832,2020-07-03
,Diamond Princess,0.0,0.0,712,2020-07-03
,Djibouti,11.8251,42.5903,4736,2020-07-03
,Dominica,15.415,-61.371,18,2020-07-03
,Dominican Republic,18.7357,-70.1627,35148,2020-07-03
,Ecuador,-1.8312,-78.1834,60657,2020-07-03
,Egypt,26.820553000000004,30.802497999999996,72711,2020-07-03
,El Salvador,13.7942,-88.8965,7267,2020-07-03
,Equatorial Guinea,1.6508,10.2679,3071,2020-07-03
,Eritrea,15.1794,39.7823,215,2020-07-03
,Estonia,58.5953,25.0136,1991,2020-07-03
,Eswatini,-26.5225,31.4659,909,2020-07-03
,Ethiopia,9.145,40.4897,5846,2020-07-03
,Fiji,-17.7134,178.065,18,2020-07-03
,Finland,61.92411,25.748151,7242,2020-07-03
French Guiana,France,3.9339,-53.1258,4558,2020-07-03
French Polynesia,France,-17.6797,149.4068,62,2020-07-03
Guadeloupe,France,16.265,-61.551,184,2020-07-03
Martinique,France,14.6415,-61.0242,249,2020-07-03
Mayotte,France,-12.8275,45.166244,2661,2020-07-03
New Caledonia,France,-20.904304999999997,165.618042,21,2020-07-03
Reunion,France,-21.1151,55.5364,533,2020-07-03
Saint Barthelemy,France,17.9,-62.8333,6,2020-07-03
Saint Pierre and Miquelon,France,46.8852,-56.3159,1,2020-07-03
St Martin,France,18.0708,-63.0501,43,2020-07-03
,France,46.2276,2.2137,195904,2020-07-03
,Gabon,-0.8037,11.6094,5620,2020-07-03
,Gambia,13.4432,-15.3101,55,2020-07-03
,Georgia,42.3154,43.3569,943,2020-07-03
,Germany,51.165690999999995,10.451526,196780,2020-07-03
,Ghana,7.9465,-1.0232,19388,2020-07-03
,Greece,39.0742,21.8243,3486,2020-07-03
,Grenada,12.1165,-61.678999999999995,23,2020-07-03
,Guatemala,15.7835,-90.2308,21293,2020-07-03
,Guinea,9.9456,-9.6966,5521,2020-07-03
,Guinea-Bissau,11.8037,-15.1804,1765,2020-07-03
,Guyana,4.860416000000002,-58.93018000000001,256,2020-07-03
,Haiti,18.9712,-72.2852,6230,2020-07-03
,Holy See,41.9029,12.4534,12,2020-07-03
,Honduras,15.2,-86.2419,22116,2020-07-03
,Hungary,47.1625,19.5033,4172,2020-07-03
,Iceland,64.9631,-19.0208,1830,2020-07-03
,India,20.593684,78.96288,648315,2020-07-03
,Indonesia,-0.7893,113.9213,60695,2020-07-03
,Iran,32.427908,53.68804599999999,235429,2020-07-03
