Province/State,Country/Region,Lat,Long,Recoveries,Date
,Cabo Verde,16.5388,-23.0418,850,2020-07-15
,Cambodia,11.55,104.9167,133,2020-07-15
,Cameroon,3.8480000000000003,11.5021,11928,2020-07-15
,Canada,56.1304,-106.3468,74067,2020-07-15
,Central African Republic,6.6111,20.9394,1261,2020-07-15
,Chad,15.4542,18.7322,799,2020-07-15
,Chile,-35.6751,-71.543,292085,2020-07-15
Anhui,China,31.8257,117.2264,985,2020-07-15
Beijing,China,40.1824,116.4142,752,2020-07-15
Chongqing,China,30.0572,107.874,576,2020-07-15
Fujian,China,26.0789,117.9874,361,2020-07-15
Gansu,China,35.7518,104.2861,165,2020-07-15
Guangdong,China,23.3417,113.4244,1636,2020-07-15
Guangxi,China,23.8298,108.7881,252,2020-07-15
Guizhou,China,26.8154,106.8748,145,2020-07-15
Hainan,China,19.1959,109.7453,165,2020-07-15
Hebei,China,37.8957,114.9042,340,2020-07-15
Heilongjiang,China,47.861999999999995,127.7615,934,2020-07-15
Henan,China,33.882,113.61399999999999,1254,2020-07-15
Hong Kong,China,22.3,114.2,1241,2020-07-15
Hubei,China,30.9756,112.2707,63623,2020-07-15
Hunan,China,27.6104,111.7088,1015,2020-07-15
Inner Mongolia,China,44.0935,113.9448,237,2020-07-15
Jiangsu,China,32.9711,119.455,654,2020-07-15
Jiangxi,China,27.614,115.7221,931,2020-07-15
Jilin,China,43.6661,126.1923,153,2020-07-15
Liaoning,China,41.2956,122.6085,150,2020-07-15
Macau,China,22.1667,113.55,45,2020-07-15
Ningxia,China,37.2692,106.1655,75,2020-07-15
Qinghai,China,35.7452,95.9956,18,2020-07-15
Shaanxi,China,35.1917,108.8701,315,2020-07-15
Shandong,China,36.3427,118.1498,785,2020-07-15
Shanghai,China,31.201999999999998,121.4491,691,2020-07-15
Shanxi,China,37.5777,112.2922,198,2020-07-15
Sichuan,China,30.6171,102.7103,590,2020-07-15
Tianjin,China,39.3054,117.323,195,2020-07-15
Tibet,China,31.6927,88.0924,1,2020-07-15
Xinjiang,China,41.1129,85.2401,73,2020-07-15
Yunnan,China,24.974,101.48700000000001,183,2020-07-15
Zhejiang,China,29.1832,120.0934,1267,2020-07-15
,Colombia,4.5709,-74.2973,68806,2020-07-15
,Comoros,-11.6455,43.3333,302,2020-07-15
,Congo (Brazzaville),-0.228,15.8277,589,2020-07-15
,Congo (Kinshasa),-4.0383,21.7587,3983,2020-07-15
,Costa Rica,9.7489,-83.7534,2551,2020-07-15
,Cote d'Ivoire,7.54,-5.5471,7146,2020-07-15
,Croatia,45.1,15.2,2629,2020-07-15
,Cuba,21.521757,-77.78116700000002,2277,2020-07-15
,Cyprus,35.1264,33.4299,839,2020-07-15
,Czechia,49.8175,15.472999999999999,8507,2020-07-15
Faroe Islands,Denmark,61.8926,-6.9118,188,2020-07-15
Greenland,Denmark,71.7069,-42.6043,13,2020-07-15
,Denmark,56.2639,9.5018,12182,2020-07-15
,Diamond Princess,0.0,0.0,651,2020-07-15
,Djibouti,11.8251,42.5903,4765,2020-07-15
,Dominica,15.415,-61.371,18,2020-07-15
,Dominican Republic,18.7357,-70.1627,23459,2020-07-15
,Ecuador,-1.8312,-78.1834,30641,2020-07-15
,Egypt,26.820553000000004,30.802497999999996,26135,2020-07-15
,El Salvador,13.7942,-88.8965,6120,2020-07-15
,Equatorial Guinea,1.6508,10.2679,842,2020-07-15
,Eritrea,15.1794,39.7823,107,2020-07-15
,Estonia,58.5953,25.0136,1901,2020-07-15
,Eswatini,-26.5225,31.4659,724,2020-07-15
,Ethiopia,9.145,40.4897,2430,2020-07-15
,Fiji,-17.7134,178.065,18,2020-07-15
,Finland,61.92411,25.748151,6880,2020-07-15
French Guiana,France,3.9339,-53.1258,3738,2020-07-15
French Polynesia,France,-17.6797,149.4068,60,2020-07-15
Guadeloupe,France,16.265,-61.551,157,2020-07-15
Martinique,France,14.6415,-61.0242,98,2020-07-15
Mayotte,France,-12.8275,45.166244,2581,2020-07-15
New Caledonia,France,-20.904304999999997,165.618042,21,2020-07-15
Reunion,France,-21.1151,55.5364,472,2020-07-15
Saint Barthelemy,France,17.9,-62.8333,6,2020-07-15
Saint Pierre and Miquelon,France,46.8852,-56.3159,1,2020-07-15
St Martin,France,18.0708,-63.0501,37,2020-07-15
,France,46.2276,2.2137,71774,2020-07-15
,Gabon,-0.8037,11.6094,3664,2020-07-15
,Gambia,13.4432,-15.3101,34,2020-07-15
,Georgia,42.3154,43.3569,873,2020-07-15
,Germany,51.165690999999995,10.451526,186000,2020-07-15
,Ghana,7.9465,-1.0232,21511,2020-07-15
,Greece,39.0742,21.8243,1374,2020-07-15
,Grenada,12.1165,-61.678999999999995,23,2020-07-15
,Guatemala,15.7835,-90.2308,4624,2020-07-15
,Guinea,9.9456,-9.6966,4981,2020-07-15
,Guinea-Bissau,11.8037,-15.1804,773,2020-07-15
,Guyana,4.860416000000002,-58.93018000000001,156,2020-07-15
,Haiti,18.9712,-72.2852,3283,2020-07-15
,Holy See,41.9029,12.4534,12,2020-07-15
,Honduras,15.2,-86.2419,3379,2020-07-15
,Hungary,47.1625,19.5033,3126,2020-07-15
,Iceland,64.9631,-19.0208,1809,2020-07-15
,India,20.593684,78.96288,612768,2020-07-15
,Indonesia,-0.7893,113.9213,39050,2020-07-15
,Iran,32.427908,53.68804599999999,227561,2020-07-15
,Iraq,33.223191,43.679291,52621,2020-07-15
,Ireland,53.1424,-7.6921,23364,2020-07-15
,Israel,31.046051000000002,34.851612,19989,2020-07-15
,Italy,41.87194,12.56738,196016,2020-07-15
,Jamaica,18.1096,-77.2975,647,2020-07-15
,Japan,36.204824,138.252924,18126,2020-07-15
,Jordan,31.24,36.51,1016,2020-07-15
,Kazakhstan,48.0196,66.9237,39066,2020-07-15
,Kenya,-0.0236,37.9062,3068,2020-07-15
,"Korea, South",35.90775700000001,127.766922,12396,2020-07-15
,Kosovo,42.602636,20.902977,2462,2020-07-15
,Kuwait,29.311659999999996,47.481766,46897,2020-07-15
,Kyrgyzstan,41.20438,74.766098,3712,2020-07-15
,Laos,19.856270000000002,102.495496,19,2020-07-15
,Latvia,56.8796,24.6032,1022,2020-07-15
,Lebanon,33.8547,35.8623,1455,2020-07-15
,Lesotho,-29.61,28.2336,48,2020-07-15
,Liberia,6.4280550000000005,-9.429499,447,2020-07-15
,Libya,26.3351,17.228331,373,2020-07-15
,Liechtenstein,47.14,9.55,83,2020-07-15
,Lithuania,55.1694,23.8813,1582,2020-07-15
,Luxembourg,49.8153,6.1296,4247,2020-07-15
,MS Zaandam,0.0,0.0,0,2020-07-15
,Madagascar,-18.766947000000002,46.869107,2811,2020-07-15
,Malawi,-13.2543,34.3015,1005,2020-07-15
,Malaysia,4.210483999999999,101.97576600000001,8526,2020-07-15
,Maldives,3.2028,73.2207,2321,2020-07-15
,Mali,17.570692,-3.996166000000001,1764,2020-07-15
,Malta,35.9375,14.3754,661,2020-07-15
,Mauritania,21.0079,-10.9408,2830,2020-07-15
,Mauritius,-20.348404000000002,57.552152,331,2020-07-15
,Mexico,23.6345,-102.5528,252368,2020-07-15
,Moldova,47.4116,28.3699,13298,2020-07-15
,Monaco,43.7333,7.4167,97,2020-07-15
,Mongolia,46.8625,103.8467,209,2020-07-15
,Montenegro,42.708678000000006,19.37439,330,2020-07-15
,Morocco,31.7917,-7.0926,13821,2020-07-15
,Mozambique,-18.6657,35.5296,375,2020-07-15
,Namibia,-22.9576,18.4904,31,2020-07-15
,Nepal,28.1667,84.25,11025,2020-07-15
Aruba,Netherlands,12.5211,-69.9683,99,2020-07-15
"Bonaire, Sint Eustatius and Saba",Netherlands,12.1784,-68.2385,7,2020-07-15
Curacao,Netherlands,12.1696,-68.99,24,2020-07-15
Sint Maarten,Netherlands,18.0425,-63.0548,63,2020-07-15
,Netherlands,52.1326,5.2913,0,2020-07-15
,New Zealand,-40.9006,174.886,1499,2020-07-15
,Nicaragua,12.865416,-85.207229,2282,2020-07-15
,Niger,17.607789,8.081666,993,2020-07-15
,Nigeria,9.082,8.6753,13999,2020-07-15
,North Macedonia,41.6086,21.7453,4565,2020-07-15
,Norway,60.472,8.4689,8138,2020-07-15
,Oman,21.512583,55.92325500000001,39038,2020-07-15
,Pakistan,30.3753,69.3451,178737,2020-07-15
,Panama,8.538,-80.7821,25417,2020-07-15
,Papua New Guinea,-6.314993,143.95555,8,2020-07-15
,Paraguay,-23.4425,-58.4438,1338,2020-07-15
,Peru,-9.19,-75.0152,226400,2020-07-15
,Philippines,12.879721,121.77401699999999,20976,2020-07-15
,Poland,51.9194,19.1451,28492,2020-07-15
,Portugal,39.3999,-8.2245,32110,2020-07-15
,Qatar,25.3548,51.1839,101637,2020-07-15
,Romania,45.9432,24.9668,22049,2020-07-15
,Russia,61.52401,105.31875600000001,522375,2020-07-15
,Rwanda,-1.9403,29.8739,752,2020-07-15
,Saint Kitts and Nevis,17.357822,-62.782998,15,2020-07-15
,Saint Lucia,13.9094,-60.9789,19,2020-07-15
,Saint Vincent and the Grenadines,12.9843,-61.2872,29,2020-07-15
,San Marino,43.9424,12.4578,656,2020-07-15
,Sao Tome and Principe,0.1864,6.6131,322,2020-07-15
,Saudi Arabia,23.885942,45.079162,183048,2020-07-15
,Senegal,14.4974,-14.4524,5605,2020-07-15
,Serbia,44.0165,21.0059,14047,2020-07-15
,Seychelles,-4.6796,55.492,27,2020-07-15
,Sierra Leone,8.460555000000001,-11.779889,1200,2020-07-15
,Singapore,1.2833,103.8333,42988,2020-07-15
,Slovakia,48.669,19.699,1507,2020-07-15
,Slovenia,46.1512,14.9955,1501,2020-07-15
,Solomon Islands,-9.6457,160.1562,0,2020-07-15
,Somalia,5.152149,46.199616,1425,2020-07-15
,South Africa,-30.5595,22.9375,160693,2020-07-15
,South Sudan,6.8770000000000024,31.307,1175,2020-07-15
,Spain,40.463667,-3.7492199999999998,150376,2020-07-15
,Sri Lanka,7.873054,80.77179699999998,2001,2020-07-15
,Sudan,12.8628,30.2176,5601,2020-07-15
,Suriname,3.9193,-56.0278,573,2020-07-15
,Sweden,60.128161,18.643501,0,2020-07-15
,Switzerland,46.8182,8.2275,29800,2020-07-15
,Syria,34.8021,38.9968,140,2020-07-15
,Taiwan*,23.7,121.0,440,2020-07-15
,Tajikistan,38.861,71.2761,5383,2020-07-15
,Tanzania,-6.369028,34.888822,183,2020-07-15
,Thailand,15.870032,100.992541,3092,2020-07-15
,Timor-Leste,-8.8742,125.7275,24,2020-07-15
,Togo,8.6195,0.8248,534,2020-07-15
,Trinidad and Tobago,10.6918,-61.2225,124,2020-07-15
,Tunisia,33.886917,9.537499,1091,2020-07-15
,Turkey,38.9637,35.2433,197733,2020-07-15
,US,40.0,-100.0,1075882,2020-07-15
,Uganda,1.373333,32.290275,1004,2020-07-15
,Ukraine,48.3794,31.1656,29005,2020-07-15
,United Arab Emirates,23.424076,53.847818000000004,46418,2020-07-15
Anguilla,United Kingdom,18.2206,-63.0686,3,2020-07-15
Bermuda,United Kingdom,32.3078,-64.7505,137,2020-07-15
British Virgin Islands,United Kingdom,18.4207,-64.64,7,2020-07-15
Cayman Islands,United Kingdom,19.3133,-81.2546,200,2020-07-15
Channel Islands,United Kingdom,49.3723,-2.3644,512,2020-07-15
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,13,2020-07-15
Gibraltar,United Kingdom,36.1408,-5.3536,180,2020-07-15
Isle of Man,United Kingdom,54.2361,-4.5481,312,2020-07-15
Montserrat,United Kingdom,16.742498,-62.187366000000004,10,2020-07-15
Turks and Caicos Islands,United Kingdom,21.69400000000001,-71.7979,12,2020-07-15
,United Kingdom,55.3781,-3.4360000000000004,0,2020-07-15
,Uruguay,-32.5228,-55.7658,909,2020-07-15
,Uzbekistan,41.377491,64.585262,8655,2020-07-15
,Venezuela,6.4238,-66.5897,3050,2020-07-15
,Vietnam,14.058323999999999,108.277199,353,2020-07-15
,West Bank and Gaza,31.9522,35.2332,1084,2020-07-15
,Western Sahara,24.2155,-12.8858,8,2020-07-15
,Yemen,15.552726999999999,48.516388,694,2020-07-15
,Zambia,-13.133897,27.849332,1412,2020-07-15
,Zimbabwe,-19.015438,29.154857,395,2020-07-15
,Afghanistan,33.93911,67.709953,22824,2020-07-16
,Albania,41.1533,20.1683,2137,2020-07-16
,Algeria,28.0339,1.6596,15107,2020-07-16
,Andorra,42.5063,1.5218,803,2020-07-16
,Angola,-11.2027,17.8739,124,2020-07-16
,Antigua and Barbuda,17.0608,-61.7964,57,2020-07-16
,Argentina,-38.4161,-63.6167,49120,2020-07-16
,Armenia,40.0691,45.0382,21931,2020-07-16
Australian Capital Territory,Australia,-35.4735,149.0124,105,2020-07-16
New South Wales,Australia,-33.8688,151.2093,2988,2020-07-16
Northern Territory,Australia,-12.4634,130.8456,29,2020-07-16
Queensland,Australia,-27.4698,153.0251,1058,2020-07-16
South Australia,Australia,-34.9285,138.6007,440,2020-07-16
Tasmania,Australia,-42.8821,147.3272,215,2020-07-16
Victoria,Australia,-37.8136,144.9631,2669,2020-07-16
Western Australia,Australia,-31.9505,115.8605,610,2020-07-16
,Austria,47.5162,14.5501,17244,2020-07-16
,Azerbaijan,40.1431,47.5769,17256,2020-07-16
,Bahamas,25.025885,-78.035889,91,2020-07-16
,Bahrain,26.0275,50.55,30809,2020-07-16
,Bangladesh,23.685,90.3563,106963,2020-07-16
,Barbados,13.1939,-59.5432,90,2020-07-16
,Belarus,53.7098,27.9534,56915,2020-07-16
,Belgium,50.8333,4.469936,17253,2020-07-16
,Belize,17.1899,-88.4976,22,2020-07-16
,Benin,9.3077,2.3158,557,2020-07-16
,Bhutan,27.5142,90.4336,78,2020-07-16
,Bolivia,-16.2902,-63.5887,16979,2020-07-16
,Bosnia and Herzegovina,43.9159,17.6791,3534,2020-07-16
,Botswana,-22.3285,24.6849,48,2020-07-16
,Brazil,-14.235,-51.9253,1397531,2020-07-16
,Brunei,4.5353,114.7277,138,2020-07-16
,Bulgaria,42.7339,25.4858,3927,2020-07-16
,Burkina Faso,12.2383,-1.5616,882,2020-07-16
,Burma,21.9162,95.956,270,2020-07-16
,Burundi,-3.3731,29.9189,207,2020-07-16
,Cabo Verde,16.5388,-23.0418,902,2020-07-16
,Cambodia,11.55,104.9167,133,2020-07-16
,Cameroon,3.8480000000000003,11.5021,13728,2020-07-16
,Canada,56.1304,-106.3468,74433,2020-07-16
,Central African Republic,6.6111,20.9394,1265,2020-07-16
,Chad,15.4542,18.7322,799,2020-07-16
,Chile,-35.6751,-71.543,295301,2020-07-16
Anhui,China,31.8257,117.2264,985,2020-07-16
Beijing,China,40.1824,116.4142,762,2020-07-16
Chongqing,China,30.0572,107.874,576,2020-07-16
Fujian,China,26.0789,117.9874,361,2020-07-16
Gansu,China,35.7518,104.2861,165,2020-07-16
Guangdong,China,23.3417,113.4244,1636,2020-07-16
Guangxi,China,23.8298,108.7881,252,2020-07-16
Guizhou,China,26.8154,106.8748,145,2020-07-16
Hainan,China,19.1959,109.7453,165,2020-07-16
Hebei,China,37.8957,114.9042,340,2020-07-16
Heilongjiang,China,47.861999999999995,127.7615,934,2020-07-16
Henan,China,33.882,113.61399999999999,1254,2020-07-16
Hong Kong,China,22.3,114.2,1254,2020-07-16
Hubei,China,30.9756,112.2707,63623,2020-07-16
Hunan,China,27.6104,111.7088,1015,2020-07-16
Inner Mongolia,China,44.0935,113.9448,237,2020-07-16
Jiangsu,China,32.9711,119.455,654,2020-07-16
Jiangxi,China,27.614,115.7221,931,2020-07-16
Jilin,China,43.6661,126.1923,153,2020-07-16
Liaoning,China,41.2956,122.6085,151,2020-07-16
Macau,China,22.1667,113.55,45,2020-07-16
Ningxia,China,37.2692,106.1655,75,2020-07-16
Qinghai,China,35.7452,95.9956,18,2020-07-16
Shaanxi,China,35.1917,108.8701,315,2020-07-16
Shandong,China,36.3427,118.1498,785,2020-07-16
Shanghai,China,31.201999999999998,121.4491,699,2020-07-16
Shanxi,China,37.5777,112.2922,198,2020-07-16
Sichuan,China,30.6171,102.7103,591,2020-07-16
Tianjin,China,39.3054,117.323,195,2020-07-16
Tibet,China,31.6927,88.0924,1,2020-07-16
Xinjiang,China,41.1129,85.2401,73,2020-07-16
Yunnan,China,24.974,101.48700000000001,183,2020-07-16
Zhejiang,China,29.1832,120.0934,1267,2020-07-16
,Colombia,4.5709,-74.2973,71736,2020-07-16
,Comoros,-11.6455,43.3333,311,2020-07-16
,Congo (Brazzaville),-0.228,15.8277,589,2020-07-16
,Congo (Kinshasa),-4.0383,21.7587,4248,2020-07-16
,Costa Rica,9.7489,-83.7534,2673,2020-07-16
,Cote d'Ivoire,7.54,-5.5471,7363,2020-07-16
,Croatia,45.1,15.2,2729,2020-07-16
,Cuba,21.521757,-77.78116700000002,2285,2020-07-16
,Cyprus,35.1264,33.4299,845,2020-07-16
,Czechia,49.8175,15.472999999999999,8640,2020-07-16
Faroe Islands,Denmark,61.8926,-6.9118,188,2020-07-16
Greenland,Denmark,71.7069,-42.6043,13,2020-07-16
,Denmark,56.2639,9.5018,12195,2020-07-16
,Diamond Princess,0.0,0.0,651,2020-07-16
,Djibouti,11.8251,42.5903,4796,2020-07-16
,Dominica,15.415,-61.371,18,2020-07-16
,Dominican Republic,18.7357,-70.1627,23636,2020-07-16
,Ecuador,-1.8312,-78.1834,31260,2020-07-16
,Egypt,26.820553000000004,30.802497999999996,26691,2020-07-16
,El Salvador,13.7942,-88.8965,6257,2020-07-16
,Equatorial Guinea,1.6508,10.2679,842,2020-07-16
,Eritrea,15.1794,39.7823,149,2020-07-16
,Estonia,58.5953,25.0136,1904,2020-07-16
,Eswatini,-26.5225,31.4659,736,2020-07-16
,Ethiopia,9.145,40.4897,2430,2020-07-16
,Fiji,-17.7134,178.065,18,2020-07-16
,Finland,61.92411,25.748151,6880,2020-07-16
French Guiana,France,3.9339,-53.1258,3818,2020-07-16
French Polynesia,France,-17.6797,149.4068,60,2020-07-16
Guadeloupe,France,16.265,-61.551,157,2020-07-16
Martinique,France,14.6415,-61.0242,98,2020-07-16
Mayotte,France,-12.8275,45.166244,2581,2020-07-16
New Caledonia,France,-20.904304999999997,165.618042,21,2020-07-16
Reunion,France,-21.1151,55.5364,472,2020-07-16
Saint Barthelemy,France,17.9,-62.8333,6,2020-07-16
Saint Pierre and Miquelon,France,46.8852,-56.3159,1,2020-07-16
St Martin,France,18.0708,-63.0501,37,2020-07-16
,France,46.2276,2.2137,71910,2020-07-16
,Gabon,-0.8037,11.6094,3664,2020-07-16
,Gambia,13.4432,-15.3101,34,2020-07-16
,Georgia,42.3154,43.3569,883,2020-07-16
,Germany,51.165690999999995,10.451526,186400,2020-07-16
,Ghana,7.9465,-1.0232,22270,2020-07-16
,Greece,39.0742,21.8243,1374,2020-07-16
,Grenada,12.1165,-61.678999999999995,23,2020-07-16
,Guatemala,15.7835,-90.2308,4807,2020-07-16
,Guinea,9.9456,-9.6966,5012,2020-07-16
,Guinea-Bissau,11.8037,-15.1804,773,2020-07-16
,Guyana,4.860416000000002,-58.93018000000001,156,2020-07-16
,Haiti,18.9712,-72.2852,3606,2020-07-16
,Holy See,41.9029,12.4534,12,2020-07-16
,Honduras,15.2,-86.2419,3420,2020-07-16
,Hungary,47.1625,19.5033,3156,2020-07-16
,Iceland,64.9631,-19.0208,1810,2020-07-16
,India,20.593684,78.96288,635757,2020-07-16
,Indonesia,-0.7893,113.9213,40345,2020-07-16
,Iran,32.427908,53.68804599999999,230608,2020-07-16
,Iraq,33.223191,43.679291,54316,2020-07-16
,Ireland,53.1424,-7.6921,23364,2020-07-16
,Israel,31.046051000000002,34.851612,20370,2020-07-16
,Italy,41.87194,12.56738,196246,2020-07-16
,Jamaica,18.1096,-77.2975,647,2020-07-16
,Japan,36.204824,138.252924,18641,2020-07-16
,Jordan,31.24,36.51,1019,2020-07-16
,Kazakhstan,48.0196,66.9237,40256,2020-07-16
,Kenya,-0.0236,37.9062,3638,2020-07-16
,"Korea, South",35.90775700000001,127.766922,12460,2020-07-16
,Kosovo,42.602636,20.902977,2545,2020-07-16
,Kuwait,29.311659999999996,47.481766,47545,2020-07-16
,Kyrgyzstan,41.20438,74.766098,3735,2020-07-16
,Laos,19.856270000000002,102.495496,19,2020-07-16
,Latvia,56.8796,24.6032,1022,2020-07-16
,Lebanon,33.8547,35.8623,1485,2020-07-16
,Lesotho,-29.61,28.2336,48,2020-07-16
,Liberia,6.4280550000000005,-9.429499,486,2020-07-16
,Libya,26.3351,17.228331,379,2020-07-16
,Liechtenstein,47.14,9.55,83,2020-07-16
,Lithuania,55.1694,23.8813,1593,2020-07-16
,Luxembourg,49.8153,6.1296,4275,2020-07-16
,MS Zaandam,0.0,0.0,0,2020-07-16
,Madagascar,-18.766947000000002,46.869107,2951,2020-07-16
,Malawi,-13.2543,34.3015,1073,2020-07-16
,Malaysia,4.210483999999999,101.97576600000001,8538,2020-07-16
,Maldives,3.2028,73.2207,2339,2020-07-16
,Mali,17.570692,-3.996166000000001,1777,2020-07-16
,Malta,35.9375,14.3754,661,2020-07-16
,Mauritania,21.0079,-10.9408,2993,2020-07-16
,Mauritius,-20.348404000000002,57.552152,331,2020-07-16
,Mexico,23.6345,-102.5528,257681,2020-07-16
,Moldova,47.4116,28.3699,13640,2020-07-16
,Monaco,43.7333,7.4167,98,2020-07-16
,Mongolia,46.8625,103.8467,211,2020-07-16
,Montenegro,42.708678000000006,19.37439,330,2020-07-16
,Morocco,31.7917,-7.0926,13965,2020-07-16
,Mozambique,-18.6657,35.5296,375,2020-07-16
,Namibia,-22.9576,18.4904,31,2020-07-16
,Nepal,28.1667,84.25,11249,2020-07-16
Aruba,Netherlands,12.5211,-69.9683,100,2020-07-16
"Bonaire, Sint Eustatius and Saba",Netherlands,12.1784,-68.2385,7,2020-07-16
Curacao,Netherlands,12.1696,-68.99,24,2020-07-16
Sint Maarten,Netherlands,18.0425,-63.0548,63,2020-07-16
,Netherlands,52.1326,5.2913,0,2020-07-16
,New Zealand,-40.9006,174.886,1506,2020-07-16
,Nicaragua,12.865416,-85.207229,2282,2020-07-16
,Niger,17.607789,8.081666,993,2020-07-16
,Nigeria,9.082,8.6753,14292,2020-07-16
,North Macedonia,41.6086,21.7453,4565,2020-07-16
,Norway,60.472,8.4689,8138,2020-07-16
,Oman,21.512583,55.92325500000001,40090,2020-07-16
,Pakistan,30.3753,69.3451,178737,2020-07-16
,Panama,8.538,-80.7821,25842,2020-07-16
,Papua New Guinea,-6.314993,143.95555,8,2020-07-16
,Paraguay,-23.4425,-58.4438,1379,2020-07-16
,Peru,-9.19,-75.0152,230994,2020-07-16
,Philippines,12.879721,121.77401699999999,21440,2020-07-16
,Poland,51.9194,19.1451,28928,2020-07-16
,Portugal,39.3999,-8.2245,32476,2020-07-16
,Qatar,25.3548,51.1839,102168,2020-07-16
,Romania,45.9432,24.9668,22189,2020-07-16
,Russia,61.52401,105.31875600000001,530801,2020-07-16
,Rwanda,-1.9403,29.8739,770,2020-07-16
,Saint Kitts and Nevis,17.357822,-62.782998,15,2020-07-16
,Saint Lucia,13.9094,-60.9789,19,2020-07-16
,Saint Vincent and the Grenadines,12.9843,-61.2872,29,2020-07-16
,San Marino,43.9424,12.4578,656,2020-07-16
,Sao Tome and Principe,0.1864,6.6131,325,2020-07-16
,Saudi Arabia,23.885942,45.079162,187622,2020-07-16
,Senegal,14.4974,-14.4524,5735,2020-07-16
,Serbia,44.0165,21.0059,14417,2020-07-16
,Seychelles,-4.6796,55.492,27,2020-07-16
,Sierra Leone,8.460555000000001,-11.779889,1213,2020-07-16
,Singapore,1.2833,103.8333,43256,2020-07-16
,Slovakia,48.669,19.699,1514,2020-07-16
,Slovenia,46.1512,14.9955,1522,2020-07-16
,Solomon Islands,-9.6457,160.1562,0,2020-07-16
,Somalia,5.152149,46.199616,1444,2020-07-16
,South Africa,-30.5595,22.9375,165591,2020-07-16
,South Sudan,6.8770000000000024,31.307,1175,2020-07-16
,Spain,40.463667,-3.7492199999999998,150376,2020-07-16
,Sri Lanka,7.873054,80.77179699999998,2007,2020-07-16
,Sudan,12.8628,30.2176,5601,2020-07-16
,Suriname,3.9193,-56.0278,581,2020-07-16
,Sweden,60.128161,18.643501,0,2020-07-16
,Switzerland,46.8182,8.2275,29900,2020-07-16
,Syria,34.8021,38.9968,140,2020-07-16
,Taiwan*,23.7,121.0,440,2020-07-16
,Tajikistan,38.861,71.2761,5431,2020-07-16
,Tanzania,-6.369028,34.888822,183,2020-07-16
,Thailand,15.870032,100.992541,3095,2020-07-16
,Timor-Leste,-8.8742,125.7275,24,2020-07-16
,Togo,8.6195,0.8248,543,2020-07-16
,Trinidad and Tobago,10.6918,-61.2225,124,2020-07-16
,Tunisia,33.886917,9.537499,1093,2020-07-16
,Turkey,38.9637,35.2433,198820,2020-07-16
,US,40.0,-100.0,1090645,2020-07-16
,Uganda,1.373333,32.290275,1014,2020-07-16
,Ukraine,48.3794,31.1656,29822,2020-07-16
,United Arab Emirates,23.424076,53.847818000000004,47412,2020-07-16
Anguilla,United Kingdom,18.2206,-63.0686,3,2020-07-16
Bermuda,United Kingdom,32.3078,-64.7505,137,2020-07-16
British Virgin Islands,United Kingdom,18.4207,-64.64,7,2020-07-16
Cayman Islands,United Kingdom,19.3133,-81.2546,200,2020-07-16
Channel Islands,United Kingdom,49.3723,-2.3644,529,2020-07-16
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,13,2020-07-16
Gibraltar,United Kingdom,36.1408,-5.3536,180,2020-07-16
Isle of Man,United Kingdom,54.2361,-4.5481,312,2020-07-16
Montserrat,United Kingdom,16.742498,-62.187366000000004,10,2020-07-16
Turks and Caicos Islands,United Kingdom,21.69400000000001,-71.7979,12,2020-07-16
,United Kingdom,55.3781,-3.4360000000000004,0,2020-07-16
