Province/State,Country/Region,Lat,Long,Deaths,Date
Mayotte,France,-12.8275,45.166244,28,2020-06-11
New Caledonia,France,-20.904305,165.618042,0,2020-06-11
Reunion,France,-21.1151,55.5364,1,2020-06-11
Saint Barthelemy,France,17.9,-62.8333,0,2020-06-11
Saint Pierre and Miquelon,France,46.8852,-56.3159,0,2020-06-11
St Martin,France,18.0708,-63.0501,3,2020-06-11
,France,46.2276,2.2137,29287,2020-06-11
,Gabon,-0.8037,11.6094,23,2020-06-11
,Gambia,13.4432,-15.3101,1,2020-06-11
,Georgia,42.3154,43.3569,13,2020-06-11
,Germany,51.165691,10.451526,8772,2020-06-11
,Ghana,7.9465,-1.0232,48,2020-06-11
,Greece,39.0742,21.8243,183,2020-06-11
,Grenada,12.1165,-61.679,0,2020-06-11
,Guatemala,15.7835,-90.2308,334,2020-06-11
,Guinea,9.9456,-9.6966,23,2020-06-11
,Guinea-Bissau,11.8037,-15.1804,12,2020-06-11
,Guyana,4.860416000000002,-58.93018000000001,12,2020-06-11
,Haiti,18.9712,-72.2852,64,2020-06-11
,Holy See,41.9029,12.4534,0,2020-06-11
,Honduras,15.2,-86.2419,294,2020-06-11
,Hungary,47.1625,19.5033,553,2020-06-11
,Iceland,64.9631,-19.0208,10,2020-06-11
,India,20.593684,78.96288,8498,2020-06-11
,Indonesia,-0.7893,113.9213,2000,2020-06-11
,Iran,32.427908,53.68804599999999,8584,2020-06-11
,Iraq,33.223191,43.679291,457,2020-06-11
,Ireland,53.1424,-7.6921,1703,2020-06-11
,Israel,31.046051,34.851612,300,2020-06-11
,Italy,41.87194,12.56738,34167,2020-06-11
,Jamaica,18.1096,-77.2975,10,2020-06-11
,Japan,36.204824,138.252924,922,2020-06-11
,Jordan,31.24,36.51,9,2020-06-11
,Kazakhstan,48.0196,66.9237,67,2020-06-11
,Kenya,-0.0236,37.9062,92,2020-06-11
,"Korea, South",35.90775700000001,127.766922,277,2020-06-11
,Kosovo,42.602636,20.902977,31,2020-06-11
,Kuwait,29.31166,47.481766,279,2020-06-11
,Kyrgyzstan,41.20438,74.766098,26,2020-06-11
,Laos,19.85627,102.495496,0,2020-06-11
,Latvia,56.8796,24.6032,26,2020-06-11
,Lebanon,33.8547,35.8623,31,2020-06-11
,Lesotho,-29.61,28.2336,0,2020-06-11
,Liberia,6.4280550000000005,-9.429499,31,2020-06-11
,Libya,26.3351,17.228331,5,2020-06-11
,Liechtenstein,47.14,9.55,1,2020-06-11
,Lithuania,55.1694,23.8813,74,2020-06-11
,Luxembourg,49.8153,6.1296,110,2020-06-11
,MS Zaandam,0.0,0.0,2,2020-06-11
,Madagascar,-18.766947,46.869107,10,2020-06-11
,Malawi,-13.2543,34.3015,4,2020-06-11
,Malaysia,4.210483999999999,101.975766,118,2020-06-11
,Maldives,3.2028,73.2207,8,2020-06-11
,Mali,17.570692,-3.996166000000001,97,2020-06-11
,Malta,35.9375,14.3754,9,2020-06-11
,Mauritania,21.0079,-10.9408,74,2020-06-11
,Mauritius,-20.348404,57.552152,10,2020-06-11
,Mexico,23.6345,-102.5528,15944,2020-06-11
,Moldova,47.4116,28.3699,375,2020-06-11
,Monaco,43.7333,7.4167,4,2020-06-11
,Mongolia,46.8625,103.8467,0,2020-06-11
,Montenegro,42.708678000000006,19.37439,9,2020-06-11
,Morocco,31.7917,-7.0926,211,2020-06-11
,Mozambique,-18.665695,35.529562,2,2020-06-11
,Namibia,-22.9576,18.4904,0,2020-06-11
,Nepal,28.1667,84.25,15,2020-06-11
Aruba,Netherlands,12.5211,-69.9683,3,2020-06-11
"Bonaire, Sint Eustatius and Saba",Netherlands,12.1784,-68.2385,0,2020-06-11
Curacao,Netherlands,12.1696,-68.99,1,2020-06-11
Sint Maarten,Netherlands,18.0425,-63.0548,15,2020-06-11
,Netherlands,52.1326,5.2913,6044,2020-06-11
,New Zealand,-40.9006,174.886,22,2020-06-11
,Nicaragua,12.865416,-85.207229,55,2020-06-11
,Niger,17.607789,8.081666,65,2020-06-11
,Nigeria,9.082,8.6753,387,2020-06-11
,North Macedonia,41.6086,21.7453,169,2020-06-11
,Norway,60.472,8.4689,242,2020-06-11
,Oman,21.512583,55.92325500000001,89,2020-06-11
,Pakistan,30.3753,69.3451,2463,2020-06-11
,Panama,8.538,-80.7821,418,2020-06-11
,Papua New Guinea,-6.314993,143.95555,0,2020-06-11
,Paraguay,-23.4425,-58.4438,11,2020-06-11
,Peru,-9.19,-75.0152,6088,2020-06-11
,Philippines,12.879721,121.774017,1036,2020-06-11
,Poland,51.9194,19.1451,1215,2020-06-11
,Portugal,39.3999,-8.2245,1504,2020-06-11
,Qatar,25.3548,51.1839,69,2020-06-11
,Romania,45.9432,24.9668,1369,2020-06-11
,Russia,61.52401,105.318756,6522,2020-06-11
,Rwanda,-1.9403,29.8739,2,2020-06-11
,Saint Kitts and Nevis,17.357822,-62.782998,0,2020-06-11
,Saint Lucia,13.9094,-60.9789,0,2020-06-11
,Saint Vincent and the Grenadines,12.9843,-61.2872,0,2020-06-11
,San Marino,43.9424,12.4578,42,2020-06-11
,Sao Tome and Principe,0.1864,6.6131,12,2020-06-11
,Saudi Arabia,23.885942,45.079162,857,2020-06-11
,Senegal,14.4974,-14.4524,55,2020-06-11
,Serbia,44.0165,21.0059,252,2020-06-11
,Seychelles,-4.6796,55.492,0,2020-06-11
,Sierra Leone,8.460555000000001,-11.779889,50,2020-06-11
,Singapore,1.2833,103.8333,25,2020-06-11
,Slovakia,48.669,19.699,28,2020-06-11
,Slovenia,46.1512,14.9955,109,2020-06-11
,Solomon Islands,-9.6457,160.1562,0,2020-06-11
,Somalia,5.152149,46.199616,85,2020-06-11
,South Africa,-30.5595,22.9375,1284,2020-06-11
,South Sudan,6.877000000000002,31.307,24,2020-06-11
,Spain,40.463667,-3.74922,27136,2020-06-11
,Sri Lanka,7.873054,80.77179699999998,11,2020-06-11
,Sudan,12.8628,30.2176,413,2020-06-11
,Suriname,3.9193,-56.0278,2,2020-06-11
,Sweden,60.128161,18.643501,5060,2020-06-11
,Switzerland,46.8182,8.2275,1937,2020-06-11
,Syria,34.802075,38.99681500000001,6,2020-06-11
,Taiwan*,23.7,121.0,7,2020-06-11
,Tajikistan,38.861,71.2761,49,2020-06-11
,Tanzania,-6.369028,34.888822,21,2020-06-11
,Thailand,15.870032,100.992541,58,2020-06-11
,Timor-Leste,-8.874217,125.727539,0,2020-06-11
,Togo,8.6195,0.8248,13,2020-06-11
,Trinidad and Tobago,10.6918,-61.2225,8,2020-06-11
,Tunisia,33.886917,9.537499,49,2020-06-11
,Turkey,38.9637,35.2433,4763,2020-06-11
,US,40.0,-100.0,116682,2020-06-11
,Uganda,1.373333,32.290275,0,2020-06-11
,Ukraine,48.3794,31.1656,864,2020-06-11
,United Arab Emirates,23.424076,53.847818,286,2020-06-11
Anguilla,United Kingdom,18.2206,-63.0686,0,2020-06-11
Bermuda,United Kingdom,32.3078,-64.7505,9,2020-06-11
British Virgin Islands,United Kingdom,18.4207,-64.64,1,2020-06-11
Cayman Islands,United Kingdom,19.3133,-81.2546,1,2020-06-11
Channel Islands,United Kingdom,49.3723,-2.3644,48,2020-06-11
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,0,2020-06-11
Gibraltar,United Kingdom,36.1408,-5.3536,0,2020-06-11
Isle of Man,United Kingdom,54.2361,-4.5481,24,2020-06-11
Montserrat,United Kingdom,16.742498,-62.187366,1,2020-06-11
Turks and Caicos Islands,United Kingdom,21.694000000000006,-71.7979,1,2020-06-11
,United Kingdom,55.3781,-3.4360000000000004,39101,2020-06-11
,Uruguay,-32.5228,-55.7658,23,2020-06-11
,Uzbekistan,41.377491,64.585262,19,2020-06-11
,Venezuela,6.4238,-66.5897,23,2020-06-11
,Vietnam,14.058324,108.277199,0,2020-06-11
,West Bank and Gaza,31.9522,35.2332,3,2020-06-11
,Western Sahara,24.2155,-12.8858,1,2020-06-11
,Yemen,15.552727,48.516388,136,2020-06-11
,Zambia,-13.133897,27.849332,10,2020-06-11
,Zimbabwe,-19.015438,29.154857,4,2020-06-11
,Afghanistan,33.93911,67.709953,446,2020-06-12
,Albania,41.1533,20.1683,36,2020-06-12
,Algeria,28.0339,1.6596,751,2020-06-12
,Andorra,42.5063,1.5218,51,2020-06-12
,Angola,-11.2027,17.8739,5,2020-06-12
,Antigua and Barbuda,17.0608,-61.7964,3,2020-06-12
,Argentina,-38.4161,-63.6167,785,2020-06-12
,Armenia,40.0691,45.0382,258,2020-06-12
Australian Capital Territory,Australia,-35.4735,149.0124,3,2020-06-12
New South Wales,Australia,-33.8688,151.2093,48,2020-06-12
Northern Territory,Australia,-12.4634,130.8456,0,2020-06-12
Queensland,Australia,-27.4698,153.0251,6,2020-06-12
South Australia,Australia,-34.9285,138.6007,4,2020-06-12
Tasmania,Australia,-42.8821,147.3272,13,2020-06-12
Victoria,Australia,-37.8136,144.9631,19,2020-06-12
Western Australia,Australia,-31.9505,115.8605,9,2020-06-12
,Austria,47.5162,14.5501,675,2020-06-12
,Azerbaijan,40.1431,47.5769,113,2020-06-12
,Bahamas,25.025885,-78.035889,11,2020-06-12
,Bahrain,26.0275,50.55,36,2020-06-12
,Bangladesh,23.685,90.3563,1095,2020-06-12
,Barbados,13.1939,-59.5432,7,2020-06-12
,Belarus,53.7098,27.9534,298,2020-06-12
,Belgium,50.8333,4.469936,9646,2020-06-12
,Belize,17.1899,-88.4976,2,2020-06-12
,Benin,9.3077,2.3158,5,2020-06-12
,Bhutan,27.5142,90.4336,0,2020-06-12
,Bolivia,-16.2902,-63.5887,559,2020-06-12
,Bosnia and Herzegovina,43.9159,17.6791,163,2020-06-12
,Botswana,-22.3285,24.6849,1,2020-06-12
,Brazil,-14.235,-51.9253,41828,2020-06-12
,Brunei,4.5353,114.7277,2,2020-06-12
,Bulgaria,42.7339,25.4858,172,2020-06-12
,Burkina Faso,12.2383,-1.5616,53,2020-06-12
,Burma,21.9162,95.956,6,2020-06-12
,Burundi,-3.3731,29.9189,1,2020-06-12
,Cabo Verde,16.5388,-23.0418,6,2020-06-12
,Cambodia,11.55,104.9167,0,2020-06-12
,Cameroon,3.848,11.5021,212,2020-06-12
Alberta,Canada,53.9333,-116.5765,149,2020-06-12
British Columbia,Canada,53.7267,-127.6476,168,2020-06-12
Diamond Princess,Canada,0.0,0.0,1,2020-06-12
Grand Princess,Canada,0.0,0.0,0,2020-06-12
Manitoba,Canada,53.7609,-98.8139,7,2020-06-12
New Brunswick,Canada,46.5653,-66.4619,1,2020-06-12
Newfoundland and Labrador,Canada,53.1355,-57.6604,3,2020-06-12
Northwest Territories,Canada,64.8255,-124.8457,0,2020-06-12
Nova Scotia,Canada,44.682,-63.7443,62,2020-06-12
Ontario,Canada,51.2538,-85.3232,2573,2020-06-12
Prince Edward Island,Canada,46.5107,-63.4168,0,2020-06-12
Quebec,Canada,52.9399,-73.5491,5148,2020-06-12
Saskatchewan,Canada,52.9399,-106.4509,13,2020-06-12
Yukon,Canada,64.2823,-135.0,0,2020-06-12
,Central African Republic,6.6111,20.9394,7,2020-06-12
,Chad,15.4542,18.7322,72,2020-06-12
,Chile,-35.6751,-71.543,2870,2020-06-12
Anhui,China,31.8257,117.2264,6,2020-06-12
Beijing,China,40.1824,116.4142,9,2020-06-12
Chongqing,China,30.0572,107.874,6,2020-06-12
Fujian,China,26.0789,117.9874,1,2020-06-12
Gansu,China,35.7518,104.2861,2,2020-06-12
Guangdong,China,23.3417,113.4244,8,2020-06-12
Guangxi,China,23.8298,108.7881,2,2020-06-12
Guizhou,China,26.8154,106.8748,2,2020-06-12
Hainan,China,19.1959,109.7453,6,2020-06-12
Hebei,China,39.549,116.1306,6,2020-06-12
Heilongjiang,China,47.862,127.7615,13,2020-06-12
Henan,China,37.8957,114.9042,22,2020-06-12
Hong Kong,China,22.3,114.2,4,2020-06-12
Hubei,China,30.9756,112.2707,4512,2020-06-12
Hunan,China,27.6104,111.7088,4,2020-06-12
Inner Mongolia,China,44.0935,113.9448,1,2020-06-12
Jiangsu,China,32.9711,119.455,0,2020-06-12
Jiangxi,China,27.614,115.7221,1,2020-06-12
Jilin,China,43.6661,126.1923,2,2020-06-12
Liaoning,China,41.2956,122.6085,2,2020-06-12
Macau,China,22.1667,113.55,0,2020-06-12
Ningxia,China,37.2692,106.1655,0,2020-06-12
Qinghai,China,35.7452,95.9956,0,2020-06-12
Shaanxi,China,35.1917,108.8701,3,2020-06-12
Shandong,China,36.3427,118.1498,7,2020-06-12
Shanghai,China,31.202,121.4491,7,2020-06-12
Shanxi,China,37.5777,112.2922,0,2020-06-12
Sichuan,China,30.6171,102.7103,3,2020-06-12
Tianjin,China,39.3054,117.323,3,2020-06-12
Tibet,China,31.6927,88.0924,0,2020-06-12
Xinjiang,China,41.1129,85.2401,3,2020-06-12
Yunnan,China,24.974,101.487,2,2020-06-12
Zhejiang,China,29.1832,120.0934,1,2020-06-12
,Colombia,4.5709,-74.2973,1545,2020-06-12
,Comoros,-11.6455,43.3333,2,2020-06-12
,Congo (Brazzaville),-0.228,15.8277,24,2020-06-12
,Congo (Kinshasa),-4.0383,21.7587,101,2020-06-12
,Costa Rica,9.7489,-83.7534,12,2020-06-12
,Cote d'Ivoire,7.54,-5.5471,45,2020-06-12
,Croatia,45.1,15.2,107,2020-06-12
,Cuba,21.521757,-77.78116700000002,84,2020-06-12
,Cyprus,35.1264,33.4299,18,2020-06-12
,Czechia,49.8175,15.473,329,2020-06-12
Faroe Islands,Denmark,61.8926,-6.9118,0,2020-06-12
Greenland,Denmark,71.7069,-42.6043,0,2020-06-12
,Denmark,56.2639,9.5018,594,2020-06-12
,Diamond Princess,0.0,0.0,13,2020-06-12
,Djibouti,11.8251,42.5903,38,2020-06-12
,Dominica,15.415,-61.371,0,2020-06-12
,Dominican Republic,18.7357,-70.1627,568,2020-06-12
,Ecuador,-1.8312,-78.1834,3828,2020-06-12
,Egypt,26.820553000000004,30.802498,1422,2020-06-12
,El Salvador,13.7942,-88.8965,68,2020-06-12
,Equatorial Guinea,1.6508,10.2679,12,2020-06-12
,Eritrea,15.1794,39.7823,0,2020-06-12
,Estonia,58.5953,25.0136,69,2020-06-12
,Eswatini,-26.5225,31.4659,3,2020-06-12
,Ethiopia,9.145,40.4897,47,2020-06-12
,Fiji,-17.7134,178.065,0,2020-06-12
,Finland,61.92411,25.748151,325,2020-06-12
French Guiana,France,3.9339,-53.1258,2,2020-06-12
French Polynesia,France,-17.6797,149.4068,0,2020-06-12
Guadeloupe,France,16.265,-61.551,14,2020-06-12
Martinique,France,14.6415,-61.0242,14,2020-06-12
Mayotte,France,-12.8275,45.166244,28,2020-06-12
New Caledonia,France,-20.904305,165.618042,0,2020-06-12
Reunion,France,-21.1151,55.5364,1,2020-06-12
Saint Barthelemy,France,17.9,-62.8333,0,2020-06-12
Saint Pierre and Miquelon,France,46.8852,-56.3159,0,2020-06-12
St Martin,France,18.0708,-63.0501,3,2020-06-12
,France,46.2276,2.2137,29315,2020-06-12
,Gabon,-0.8037,11.6094,23,2020-06-12
,Gambia,13.4432,-15.3101,1,2020-06-12
,Georgia,42.3154,43.3569,13,2020-06-12
,Germany,51.165691,10.451526,8783,2020-06-12
,Ghana,7.9465,-1.0232,48,2020-06-12
,Greece,39.0742,21.8243,183,2020-06-12
,Grenada,12.1165,-61.679,0,2020-06-12
,Guatemala,15.7835,-90.2308,351,2020-06-12
,Guinea,9.9456,-9.6966,24,2020-06-12
,Guinea-Bissau,11.8037,-15.1804,15,2020-06-12
,Guyana,4.860416000000002,-58.93018000000001,12,2020-06-12
,Haiti,18.9712,-72.2852,64,2020-06-12
,Holy See,41.9029,12.4534,0,2020-06-12
,Honduras,15.2,-86.2419,306,2020-06-12
,Hungary,47.1625,19.5033,555,2020-06-12
,Iceland,64.9631,-19.0208,10,2020-06-12
,India,20.593684,78.96288,8884,2020-06-12
,Indonesia,-0.7893,113.9213,2048,2020-06-12
,Iran,32.427908,53.68804599999999,8659,2020-06-12
,Iraq,33.223191,43.679291,496,2020-06-12
,Ireland,53.1424,-7.6921,1705,2020-06-12
,Israel,31.046051,34.851612,300,2020-06-12
,Italy,41.87194,12.56738,34223,2020-06-12
,Jamaica,18.1096,-77.2975,10,2020-06-12
,Japan,36.204824,138.252924,924,2020-06-12
,Jordan,31.24,36.51,9,2020-06-12
,Kazakhstan,48.0196,66.9237,70,2020-06-12
,Kenya,-0.0236,37.9062,96,2020-06-12
,"Korea, South",35.90775700000001,127.766922,277,2020-06-12
,Kosovo,42.602636,20.902977,31,2020-06-12
,Kuwait,29.31166,47.481766,285,2020-06-12
,Kyrgyzstan,41.20438,74.766098,26,2020-06-12
,Laos,19.85627,102.495496,0,2020-06-12
,Latvia,56.8796,24.6032,27,2020-06-12
,Lebanon,33.8547,35.8623,31,2020-06-12
,Lesotho,-29.61,28.2336,0,2020-06-12
,Liberia,6.4280550000000005,-9.429499,32,2020-06-12
,Libya,26.3351,17.228331,6,2020-06-12
,Liechtenstein,47.14,9.55,1,2020-06-12
,Lithuania,55.1694,23.8813,74,2020-06-12
,Luxembourg,49.8153,6.1296,110,2020-06-12
,MS Zaandam,0.0,0.0,2,2020-06-12
,Madagascar,-18.766947,46.869107,10,2020-06-12
,Malawi,-13.2543,34.3015,4,2020-06-12
,Malaysia,4.210483999999999,101.975766,119,2020-06-12
,Maldives,3.2028,73.2207,8,2020-06-12
,Mali,17.570692,-3.996166000000001,101,2020-06-12
,Malta,35.9375,14.3754,9,2020-06-12
,Mauritania,21.0079,-10.9408,81,2020-06-12
,Mauritius,-20.348404,57.552152,10,2020-06-12
,Mexico,23.6345,-102.5528,16448,2020-06-12
,Moldova,47.4116,28.3699,385,2020-06-12
,Monaco,43.7333,7.4167,4,2020-06-12
,Mongolia,46.8625,103.8467,0,2020-06-12
,Montenegro,42.708678000000006,19.37439,9,2020-06-12
,Morocco,31.7917,-7.0926,212,2020-06-12
,Mozambique,-18.665695,35.529562,2,2020-06-12
,Namibia,-22.9576,18.4904,0,2020-06-12
,Nepal,28.1667,84.25,16,2020-06-12
Aruba,Netherlands,12.5211,-69.9683,3,2020-06-12
"Bonaire, Sint Eustatius and Saba",Netherlands,12.1784,-68.2385,0,2020-06-12
Curacao,Netherlands,12.1696,-68.99,1,2020-06-12
Sint Maarten,Netherlands,18.0425,-63.0548,15,2020-06-12
,Netherlands,52.1326,5.2913,6053,2020-06-12
,New Zealand,-40.9006,174.886,22,2020-06-12
,Nicaragua,12.865416,-85.207229,55,2020-06-12
,Niger,17.607789,8.081666,65,2020-06-12
,Nigeria,9.082,8.6753,399,2020-06-12
,North Macedonia,41.6086,21.7453,171,2020-06-12
,Norway,60.472,8.4689,242,2020-06-12
,Oman,21.512583,55.92325500000001,96,2020-06-12
,Pakistan,30.3753,69.3451,2463,2020-06-12
,Panama,8.538,-80.7821,421,2020-06-12
,Papua New Guinea,-6.314993,143.95555,0,2020-06-12
,Paraguay,-23.4425,-58.4438,11,2020-06-12
,Peru,-9.19,-75.0152,6088,2020-06-12
,Philippines,12.879721,121.774017,1052,2020-06-12
,Poland,51.9194,19.1451,1222,2020-06-12
,Portugal,39.3999,-8.2245,1505,2020-06-12
,Qatar,25.3548,51.1839,70,2020-06-12
,Romania,45.9432,24.9668,1380,2020-06-12
,Russia,61.52401,105.318756,6705,2020-06-12
,Rwanda,-1.9403,29.8739,2,2020-06-12
,Saint Kitts and Nevis,17.357822,-62.782998,0,2020-06-12
,Saint Lucia,13.9094,-60.9789,0,2020-06-12
,Saint Vincent and the Grenadines,12.9843,-61.2872,0,2020-06-12
,San Marino,43.9424,12.4578,42,2020-06-12
,Sao Tome and Principe,0.1864,6.6131,12,2020-06-12
,Saudi Arabia,23.885942,45.079162,893,2020-06-12
,Senegal,14.4974,-14.4524,56,2020-06-12
,Serbia,44.0165,21.0059,252,2020-06-12
,Seychelles,-4.6796,55.492,0,2020-06-12
,Sierra Leone,8.460555000000001,-11.779889,51,2020-06-12
,Singapore,1.2833,103.8333,25,2020-06-12
,Slovakia,48.669,19.699,28,2020-06-12
,Slovenia,46.1512,14.9955,109,2020-06-12
,Solomon Islands,-9.6457,160.1562,0,2020-06-12
,Somalia,5.152149,46.199616,85,2020-06-12
,South Africa,-30.5595,22.9375,1354,2020-06-12
,South Sudan,6.877000000000002,31.307,24,2020-06-12
,Spain,40.463667,-3.74922,27136,2020-06-12
,Sri Lanka,7.873054,80.77179699999998,11,2020-06-12
,Sudan,12.8628,30.2176,433,2020-06-12
,Suriname,3.9193,-56.0278,3,2020-06-12
,Sweden,60.128161,18.643501,5093,2020-06-12
,Switzerland,46.8182,8.2275,1938,2020-06-12
,Syria,34.802075,38.99681500000001,6,2020-06-12
,Taiwan*,23.7,121.0,7,2020-06-12
,Tajikistan,38.861,71.2761,49,2020-06-12
,Tanzania,-6.369028,34.888822,21,2020-06-12
,Thailand,15.870032,100.992541,58,2020-06-12
,Timor-Leste,-8.874217,125.727539,0,2020-06-12
,Togo,8.6195,0.8248,13,2020-06-12
,Trinidad and Tobago,10.6918,-61.2225,8,2020-06-12
,Tunisia,33.886917,9.537499,49,2020-06-12
,Turkey,38.9637,35.2433,4778,2020-06-12
,US,40.0,-100.0,117500,2020-06-12
,Uganda,1.373333,32.290275,0,2020-06-12
,Ukraine,48.3794,31.1656,880,2020-06-12
,United Arab Emirates,23.424076,53.847818,287,2020-06-12
Anguilla,United Kingdom,18.2206,-63.0686,0,2020-06-12
Bermuda,United Kingdom,32.3078,-64.7505,9,2020-06-12
British Virgin Islands,United Kingdom,18.4207,-64.64,1,2020-06-12
Cayman Islands,United Kingdom,19.3133,-81.2546,1,2020-06-12
Channel Islands,United Kingdom,49.3723,-2.3644,48,2020-06-12
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,0,2020-06-12
Gibraltar,United Kingdom,36.1408,-5.3536,0,2020-06-12
Isle of Man,United Kingdom,54.2361,-4.5481,24,2020-06-12
Montserrat,United Kingdom,16.742498,-62.187366,1,2020-06-12
Turks and Caicos Islands,United Kingdom,21.694000000000006,-71.7979,1,2020-06-12
,United Kingdom,55.3781,-3.4360000000000004,39232,2020-06-12
,Uruguay,-32.5228,-55.7658,23,2020-06-12
,Uzbekistan,41.377491,64.585262,19,2020-06-12
,Venezuela,6.4238,-66.5897,23,2020-06-12
,Vietnam,14.058324,108.277199,0,2020-06-12
,West Bank and Gaza,31.9522,35.2332,3,2020-06-12
,Western Sahara,24.2155,-12.8858,1,2020-06-12
,Yemen,15.552727,48.516388,139,2020-06-12
,Zambia,-13.133897,27.849332,10,2020-06-12
,Zimbabwe,-19.015438,29.154857,4,2020-06-12
,Afghanistan,33.93911,67.709953,451,2020-06-13
,Albania,41.1533,20.1683,36,2020-06-13
,Algeria,28.0339,1.6596,760,2020-06-13
,Andorra,42.5063,1.5218,51,2020-06-13
,Angola,-11.2027,17.8739,6,2020-06-13
,Antigua and Barbuda,17.0608,-61.7964,3,2020-06-13
,Argentina,-38.4161,-63.6167,815,2020-06-13
,Armenia,40.0691,45.0382,264,2020-06-13
Australian Capital Territory,Australia,-35.4735,149.0124,3,2020-06-13
New South Wales,Australia,-33.8688,151.2093,48,2020-06-13
Northern Territory,Australia,-12.4634,130.8456,0,2020-06-13
Queensland,Australia,-27.4698,153.0251,6,2020-06-13
South Australia,Australia,-34.9285,138.6007,4,2020-06-13
Tasmania,Australia,-42.8821,147.3272,13,2020-06-13
Victoria,Australia,-37.8136,144.9631,19,2020-06-13
Western Australia,Australia,-31.9505,115.8605,9,2020-06-13
,Austria,47.5162,14.5501,677,2020-06-13
,Azerbaijan,40.1431,47.5769,115,2020-06-13
,Bahamas,25.025885,-78.035889,11,2020-06-13
,Bahrain,26.0275,50.55,37,2020-06-13
,Bangladesh,23.685,90.3563,1139,2020-06-13
,Barbados,13.1939,-59.5432,7,2020-06-13
,Belarus,53.7098,27.9534,303,2020-06-13
,Belgium,50.8333,4.469936,9650,2020-06-13
,Belize,17.1899,-88.4976,2,2020-06-13
,Benin,9.3077,2.3158,6,2020-06-13
,Bhutan,27.5142,90.4336,0,2020-06-13
,Bolivia,-16.2902,-63.5887,585,2020-06-13
,Bosnia and Herzegovina,43.9159,17.6791,163,2020-06-13
,Botswana,-22.3285,24.6849,1,2020-06-13
,Brazil,-14.235,-51.9253,42720,2020-06-13
,Brunei,4.5353,114.7277,2,2020-06-13
,Bulgaria,42.7339,25.4858,172,2020-06-13
,Burkina Faso,12.2383,-1.5616,53,2020-06-13
,Burma,21.9162,95.956,6,2020-06-13
,Burundi,-3.3731,29.9189,1,2020-06-13
,Cabo Verde,16.5388,-23.0418,6,2020-06-13
,Cambodia,11.55,104.9167,0,2020-06-13
,Cameroon,3.848,11.5021,212,2020-06-13
Alberta,Canada,53.9333,-116.5765,150,2020-06-13
British Columbia,Canada,53.7267,-127.6476,168,2020-06-13
Diamond Princess,Canada,0.0,0.0,1,2020-06-13
Grand Princess,Canada,0.0,0.0,0,2020-06-13
Manitoba,Canada,53.7609,-98.8139,7,2020-06-13
New Brunswick,Canada,46.5653,-66.4619,2,2020-06-13
Newfoundland and Labrador,Canada,53.1355,-57.6604,3,2020-06-13
Northwest Territories,Canada,64.8255,-124.8457,0,2020-06-13
Nova Scotia,Canada,44.682,-63.7443,62,2020-06-13
Ontario,Canada,51.2538,-85.3232,2582,2020-06-13
Prince Edward Island,Canada,46.5107,-63.4168,0,2020-06-13
Quebec,Canada,52.9399,-73.5491,5195,2020-06-13
Saskatchewan,Canada,52.9399,-106.4509,13,2020-06-13
Yukon,Canada,64.2823,-135.0,0,2020-06-13
,Central African Republic,6.6111,20.9394,7,2020-06-13
,Chad,15.4542,18.7322,72,2020-06-13
,Chile,-35.6751,-71.543,3101,2020-06-13
Anhui,China,31.8257,117.2264,6,2020-06-13
Beijing,China,40.1824,116.4142,9,2020-06-13
Chongqing,China,30.0572,107.874,6,2020-06-13
Fujian,China,26.0789,117.9874,1,2020-06-13
Gansu,China,35.7518,104.2861,2,2020-06-13
Guangdong,China,23.3417,113.4244,8,2020-06-13
Guangxi,China,23.8298,108.7881,2,2020-06-13
Guizhou,China,26.8154,106.8748,2,2020-06-13
Hainan,China,19.1959,109.7453,6,2020-06-13
Hebei,China,39.549,116.1306,6,2020-06-13
Heilongjiang,China,47.862,127.7615,13,2020-06-13
Henan,China,37.8957,114.9042,22,2020-06-13
Hong Kong,China,22.3,114.2,4,2020-06-13
Hubei,China,30.9756,112.2707,4512,2020-06-13
Hunan,China,27.6104,111.7088,4,2020-06-13
Inner Mongolia,China,44.0935,113.9448,1,2020-06-13
Jiangsu,China,32.9711,119.455,0,2020-06-13
Jiangxi,China,27.614,115.7221,1,2020-06-13
Jilin,China,43.6661,126.1923,2,2020-06-13
Liaoning,China,41.2956,122.6085,2,2020-06-13
Macau,China,22.1667,113.55,0,2020-06-13
Ningxia,China,37.2692,106.1655,0,2020-06-13
Qinghai,China,35.7452,95.9956,0,2020-06-13
Shaanxi,China,35.1917,108.8701,3,2020-06-13
Shandong,China,36.3427,118.1498,7,2020-06-13
Shanghai,China,31.202,121.4491,7,2020-06-13
